Positive Sample Scores,Sampling Category
0.513673999,3
0.512047393,3
0.504635215,3
0.519149124,3
0.50931493,3
0.515242698,3
0.51276962,3
0.51280401,3
0.514529318,3
0.509886534,3
0.51565394,3
0.512531173,3
0.507740339,3
0.506995636,3
0.505160262,3
0.506884682,3
0.509176654,3
0.504580684,3
0.519674199,3
0.510570217,3
0.508239032,3
0.509271642,3
0.508625819,3
0.503816426,3
0.502486347,3
0.50665166,3
0.511478093,3
0.500136747,3
0.511848204,3
0.513678569,3
0.501670769,3
0.512367467,3
0.512582655,3
0.513643697,3
0.50563016,3
0.513452173,3
0.506965067,3
0.510801884,3
0.513690312,3
0.513009508,3
0.511715153,3
0.502530693,3
0.504516507,3
0.503372529,3
0.513857925,3
0.510969827,3
0.514019247,3
0.510989567,3
0.511960513,3
0.502848374,3
0.505759715,3
0.507983494,3
0.502539563,3
0.512468042,3
0.512983533,3
0.504866516,3
0.511276697,3
0.506719715,3
0.512614623,3
0.506411491,3
0.506361874,3
0.50975931,3
0.509124347,3
0.512789797,3
0.509045193,3
0.510361189,3
0.501365937,3
0.507404229,3
0.507342072,3
0.513399876,3
0.513741838,3
0.512603947,3
0.512385541,3
0.501994462,3
0.5122757,3
0.506543114,3
0.510460793,3
0.512306189,3
0.5115171,3
0.504247418,3
0.50599428,3
0.507201362,3
0.514743093,3
0.505941778,3
0.512892901,3
0.503233705,3
0.513810791,3
0.500887699,3
0.513762253,3
0.51159728,3
0.510041542,3
0.506406457,3
0.513599582,3
0.512708285,3
0.502048154,3
0.505273997,3
0.505412324,3
0.514573998,3
0.510605599,3
0.511003706,3
0.509129198,3
0.509924566,3
0.514070776,3
0.505369281,3
0.509536238,3
0.505053158,3
0.508384489,3
0.509056932,3
0.513403908,3
0.504574685,3
0.517136853,3
0.507730894,3
0.51436936,3
0.514337476,3
0.507309722,3
0.505848586,3
0.506773031,3
0.513460102,3
0.508601169,3
0.510423952,3
0.508258091,3
0.506621475,3
0.508509073,3
0.511049311,3
0.513774871,3
0.505219405,3
0.504214795,3
0.504678293,3
0.507679259,3
0.506078488,3
0.513665176,3
0.514996528,3
0.509060453,3
0.509688567,3
0.504747277,3
0.50708889,3
0.508706767,3
0.509792758,3
0.509821359,3
0.508152425,3
0.513629175,3
0.515462788,3
0.50316021,3
0.508693469,3
0.510493429,3
0.503955567,3
0.509282831,3
0.509654415,3
0.504702114,3
0.514102551,3
0.514213979,3
0.513449325,3
0.513102045,3
0.510834511,3
0.508153227,3
0.508717517,3
0.5049353,3
0.514361074,3
0.505207939,3
0.502806396,3
0.508003094,3
0.503926182,3
0.507983916,3
0.512941127,3
0.503588781,3
0.506595517,3
0.517649736,3
0.509199807,3
0.51393225,3
0.502577735,3
0.503390183,3
0.510275763,3
0.514500538,3
0.506864924,3
0.503968239,3
0.510223425,3
0.505145628,3
0.510084577,3
0.515544781,3
0.513929582,3
0.517354004,3
0.505821779,3
0.512946803,3
0.502235893,3
0.507577005,3
0.503797227,3
0.512555837,3
0.514460082,3
0.507725993,3
0.507368504,3
0.511961145,3
0.516385501,3
0.50604468,3
0.516690072,3
0.506306153,3
0.512587962,3
0.510512523,3
0.5088288,3
0.515187309,3
0.504708488,3
0.505930674,3
0.511211218,3
0.50663587,3
0.504050556,3
0.511700169,3
0.505004368,3
0.504645934,3
0.512617223,3
0.506369408,3
0.509348308,3
0.511118264,3
0.516801844,3
0.512477996,3
0.512671811,3
0.509873761,3
0.515300479,3
0.511243867,3
0.511078269,3
0.514185655,3
0.510325484,3
0.507945756,3
0.507331455,3
0.508732549,3
0.511000347,3
0.504738258,3
0.510907069,3
0.512154582,3
0.516664788,3
0.518889219,3
0.503142411,3
0.509116572,3
0.515777965,3
0.507633524,3
0.505858847,3
0.509834162,3
0.501674006,3
0.517356436,3
0.518259626,3
0.512602595,3
0.513041781,3
0.504763188,3
0.505006193,3
0.513660884,3
0.508252043,3
0.507274994,3
0.506224168,3
0.510556476,3
0.503415897,3
0.511499042,3
0.510362706,3
0.512151822,3
0.505835682,3
0.513927724,3
0.509667208,3
0.507840385,3
0.507080989,3
0.504938797,3
0.501161305,3
0.510089385,3
0.511982378,3
0.50984578,3
0.508095455,3
0.506290746,3
0.513946561,3
0.508362665,3
0.513927976,3
0.509957228,3
0.511401421,3
0.506176243,3
0.508956194,3
0.504728367,3
0.516589451,3
0.511547069,3
0.509585513,3
0.513423796,3
0.505433166,3
0.512324853,3
0.513266201,3
0.504916502,3
0.512753493,3
0.516811987,3
0.513720135,3
0.509026777,3
0.513798615,3
0.510892631,3
0.511633747,3
0.505066392,3
0.512799291,3
0.510356344,3
0.50641985,3
0.513794199,3
0.512895215,3
0.500156477,3
0.509294807,3
0.515388196,3
0.500621402,3
0.509871665,3
0.503457712,3
0.504899691,3
0.501212773,3
0.503385958,3
0.51138877,3
0.511624487,3
0.504957253,3
0.505461715,3
0.510494933,3
0.5042152,3
0.512672021,3
0.5106469,3
0.510654789,3
0.510473798,3
0.500790589,3
0.514453712,3
0.503660292,3
0.513165524,3
0.502850362,3
0.506069472,3
0.509455725,3
0.515358717,3
0.506892078,3
0.508604023,3
0.512057807,3
0.507992537,3
0.509899261,3
0.509749297,3
0.518898505,3
0.512301964,3
0.508448948,3
0.512498975,3
0.506074011,3
0.511476839,3
0.507866553,3
0.501777135,3
0.508182549,3
0.507416686,3
0.516286277,3
0.514481751,3
0.510843412,3
0.509933075,3
0.514762256,3
0.502538688,3
0.500516002,3
0.516752967,3
0.509896642,3
0.515496805,3
0.511704261,3
0.512008073,3
0.505009415,3
0.509766965,3
0.510422485,3
0.505209329,3
0.511639037,3
0.512603834,3
0.506374767,3
0.515315275,3
0.503684361,3
0.515387734,3
0.511178972,3
0.517629958,3
0.515565012,3
0.510116964,3
0.509724164,3
0.510454614,3
0.512011151,3
0.502811835,3
0.516108741,3
0.505423877,3
0.502161682,3
0.50026175,3
0.512044974,3
0.511218362,3
0.509773515,3
0.504407586,3
0.508299958,3
0.503868705,3
0.509238301,3
0.510228548,3
0.506797406,3
0.504047264,3
0.506661738,3
0.505922451,3
0.512597284,3
0.51171553,3
0.515853529,3
0.515676163,3
0.511355627,3
0.506459241,3
0.518084261,3
0.512420909,3
0.513396423,3
0.512704797,3
0.509393575,3
0.515407098,3
0.510626227,3
0.511538791,3
0.501799187,3
0.510823369,3
0.51267693,3
0.504049466,3
0.505050941,3
0.508052769,3
0.507009901,3
0.50655235,3
0.502884678,3
0.514525954,3
0.506768911,3
0.515980305,3
0.511773133,3
0.515143512,3
0.514584691,3
0.507540406,3
0.51445863,3
0.507551833,3
0.505845059,3
0.501174868,3
0.505883451,3
0.506944348,3
0.515518374,3
0.508800896,3
0.510269068,3
0.504394022,3
0.507524469,3
0.512611392,3
0.513432632,3
0.509532222,3
0.504656445,3
0.511935577,3
0.512451558,3
0.517260479,3
0.509345279,3
0.519490706,3
0.515528962,3
0.511381993,3
0.514323442,3
0.501378197,3
0.505160359,3
0.504032233,3
0.516709216,3
0.507632805,3
0.504718732,3
0.506970391,3
0.509374176,3
0.5023442,3
0.506707788,3
0.511156495,3
0.511797615,3
0.507955379,3
0.503766119,3
0.504699997,3
0.504940389,3
0.5142745,3
0.510856881,3
0.51481157,3
0.507324429,3
0.510651683,3
0.512751779,3
0.511822896,3
0.514814652,3
0.504156682,3
0.506978769,3
0.508096395,3
0.51258353,3
0.507824066,3
0.507011053,3
0.505760888,3
0.508553825,3
0.502404609,3
0.513533748,3
0.518275198,3
0.508243001,3
0.512281934,3
0.511307849,3
0.506518046,3
0.514472818,3
0.512253369,3
0.511471332,3
0.510701168,3
0.512670207,3
0.51696294,3
0.51492512,3
0.510617074,3
0.50831745,3
0.51013815,3
0.514307895,3
0.517162552,3
0.509669289,3
0.512450918,3
0.51031202,3
0.507907953,3
0.514828578,3
0.507249897,3
0.509545945,3
0.509011949,3
0.517433193,3
0.512946783,3
0.511337156,3
0.509923042,3
0.512040717,3
0.513556811,3
0.511518154,3
0.502811803,3
0.508407055,3
0.503191709,3
0.51220526,3
0.512620029,3
0.501671194,3
0.514969133,3
0.502975067,3
0.501202975,3
0.513507035,3
0.51145527,3
0.51392319,3
0.503921047,3
0.514267833,3
0.506900577,3
0.509186149,3
0.517155765,3
0.519369841,3
0.514400953,3
0.514365683,3
0.510031499,3
0.511785447,3
0.504225849,3
0.512476467,3
0.514929701,3
0.51274353,3
0.51333366,3
0.501633739,3
0.513248908,3
0.501694936,3
0.500947559,3
0.511770742,3
0.513663982,3
0.51225954,3
0.51654236,3
0.513293569,3
0.510378766,3
0.510195249,3
0.508251676,3
0.506530806,3
0.506735643,3
0.510845761,3
0.513357608,3
0.503185174,3
0.509196765,3
0.510015995,3
0.510458964,3
0.516788172,3
0.513398057,3
0.508842488,3
0.515755969,3
0.509486119,3
0.51110621,3
0.504314698,3
0.513251026,3
0.502235553,3
0.510058688,3
0.503023516,3
0.508814847,3
0.509782621,3
0.512259345,3
0.513634824,3
0.509074326,3
0.502505607,3
0.512955105,3
0.516074661,3
0.501439934,3
0.507026972,3
0.510935938,3
0.509193971,3
0.511406418,3
0.509021203,3
0.508646375,3
0.51445582,3
0.51064861,3
0.506083145,3
0.512702124,3
0.508327492,3
0.507400879,3
0.516058248,3
0.507952767,3
0.505159739,3
0.506901684,3
0.508936698,3
0.512296912,3
0.5086652,3
0.507084211,3
0.508840286,3
0.511200149,3
0.508518341,3
0.513516826,3
0.513554576,3
0.512714716,3
0.508060687,3
0.513656298,3
0.51107621,3
0.505915739,3
0.507332409,3
0.51124668,3
0.506869995,3
0.505322974,3
0.509332758,3
0.50043807,3
0.507209365,3
0.509782631,3
0.508065363,3
0.514102416,3
0.512201962,3
0.511538636,3
0.514512068,3
0.509659321,3
0.50947743,3
0.504786411,3
0.502720808,3
0.508927749,3
0.502251075,3
0.504033585,3
0.51374341,3
0.513647604,3
0.513447166,3
0.512149176,3
0.506940184,3
0.507927093,3
0.513378276,3
0.50048408,3
0.505600701,3
0.516684236,3
0.512756201,3
0.514858754,3
0.517806679,3
0.509052013,3
0.509543528,3
0.505493121,3
0.510609472,3
0.508589695,3
0.512535475,3
0.517845632,3
0.514312179,3
0.517240475,3
0.500620075,3
0.504699757,3
0.506238114,3
0.504258107,3
0.505004505,3
0.509105018,3
0.512270906,3
0.513930119,3
0.511492248,3
0.51599498,3
0.508373477,3
0.509028556,3
0.512329375,3
0.505649667,3
0.509254448,3
0.507997345,3
0.502188986,3
0.502433728,3
0.506255374,3
0.505774008,3
0.510444708,3
0.502084835,3
0.510573573,3
0.515729118,3
0.513556482,3
0.51934239,3
0.509699191,3
0.514286623,3
0.508411421,3
0.507859508,3
0.507956661,3
0.513282657,3
0.50411365,3
0.506549838,3
0.517537887,3
0.512635342,3
0.508881823,3
0.513680367,3
0.509082461,3
0.509563354,3
0.517414341,3
0.501366117,3
0.513900642,3
0.513638031,3
0.506890854,3
0.51452108,3
0.50912916,3
0.509029323,3
0.510405155,3
0.512552492,3
0.519785209,3
0.51069241,3
0.507578677,3
0.509185691,3
0.513959514,3
0.507189309,3
0.51354463,3
0.500582895,3
0.50059943,3
0.512370617,3
0.506576758,3
0.510812059,3
0.507108436,3
0.509038938,3
0.502276232,3
0.515444265,3
0.513183399,3
0.513405314,3
0.502355743,3
0.510953955,3
0.508343036,3
0.508082478,3
0.511719483,3
0.512172892,3
0.510586643,3
0.514634711,3
0.510136473,3
0.514314287,3
0.507059916,3
0.514113512,3
0.509569834,3
0.511508762,3
0.508934789,3
0.517022371,3
0.506380674,3
0.509796254,3
0.506314212,3
0.502327253,3
0.513181405,3
0.517770901,3
0.51101564,3
0.506038389,3
0.508910122,3
0.513012611,3
0.504591171,3
0.510179891,3
0.511118957,3
0.506910078,3
0.511719853,3
0.509734142,3
0.509166523,3
0.512720934,3
0.507022508,3
0.515002323,3
0.506932086,3
0.509465349,3
0.511016292,3
0.505185192,3
0.507824331,3
0.500251507,3
0.509495703,3
0.508975206,3
0.504916894,3
0.51341792,3
0.513813347,3
0.509729999,3
0.507250827,3
0.515167812,3
0.513588718,3
0.508551279,3
0.515332127,3
0.513680005,3
0.516613961,3
0.518345678,3
0.51742507,3
0.504778644,3
0.510278187,3
0.5088588,3
0.515240238,3
0.506008331,3
0.512488022,3
0.516966426,3
0.507257538,3
0.505681078,3
0.519535128,3
0.516332592,3
0.512103612,3
0.508750694,3
0.513414792,3
0.511960738,3
0.512533441,3
0.509856198,3
0.510787901,3
0.503881402,3
0.513169561,3
0.515509211,3
0.505087037,3
0.513054642,3
0.509947405,3
0.51129607,3
0.512640054,3
0.513647857,3
0.511476826,3
0.509465576,3
0.512364596,3
0.516111186,3
0.501814,3
0.515483443,3
0.505668905,3
0.506550263,3
0.503003664,3
0.507697887,3
0.507531125,3
0.501570847,3
0.500832644,3
0.511821299,3
0.511356906,3
0.506193906,3
0.515147194,3
0.512389194,3
0.515545358,3
0.513099057,3
0.511176148,3
0.511801273,3
0.513917032,3
0.518403939,3
0.508094978,3
0.513790054,3
0.512261744,3
0.507287556,3
0.512316371,3
0.513815717,3
0.511057264,3
0.510749598,3
0.512493501,3
0.513839819,3
