train_scores,train_kinds,test_scores,test_kinds,,
0.458589673,0,,,,
0.495773696,0,,,,
0.449856869,0,,,,
0.511475642,1,,,,
0.469839429,0,,,,
0.515430276,1,,,,
0.495676935,0,,,,
0.500946986,1,,,,
0.493289058,0,,,,
0.460589467,0,,,,
0.46561931,0,,,,
0.464762483,0,,,,
0.510752,1,,,,
0.477812319,0,,,,
0.511715915,1,,,,
0.481891841,0,,,,
0.456195741,0,,,,
0.511956583,1,,,,
0.457134709,0,,,,
0.511391953,1,,,,
0.460157201,0,,,,
0.468941572,0,,,,
0.466994615,0,,,,
0.51037091,1,,,,
0.482883254,0,,,,
0.458327165,0,,,,
0.509496763,1,,,,
0.501152428,1,,,,
0.508311762,1,,,,
0.508937903,1,,,,
0.457667124,0,,,,
0.513185837,1,,,,
0.513054785,1,,,,
0.517823407,1,,,,
0.49840388,0,,,,
0.467353775,0,,,,
0.513007327,1,,,,
0.508566444,1,,,,
0.512492552,1,,,,
0.50322136,1,,,,
0.511794647,1,,,,
0.501785682,1,,,,
0.458524732,0,,,,
0.458530892,0,,,,
0.510182312,1,,,,
0.488447906,0,,,,
0.448411438,0,,,,
0.473535313,0,,,,
0.464521708,0,,,,
0.513065258,1,,,,
0.489328206,0,,,,
0.465761091,0,,,,
0.469176491,0,,,,
0.459480696,0,,,,
0.463038807,0,,,,
0.450994638,0,,,,
0.501644799,1,,,,
0.50941267,1,,,,
0.467140734,0,,,,
0.511572818,1,,,,
0.497225146,0,,,,
0.506846572,1,,,,
0.501235477,1,,,,
0.479888287,0,,,,
0.497925384,0,,,,
0.4492018,0,,,,
0.507377397,1,,,,
0.50550643,1,,,,
0.456730568,0,,,,
0.463274592,0,,,,
0.506669079,1,,,,
0.487736395,0,,,,
0.511341369,1,,,,
0.462606015,0,,,,
0.511712027,1,,,,
0.479999046,0,,,,
0.470565062,0,,,,
0.515161448,1,,,,
0.514355399,1,,,,
0.461898807,0,,,,
0.476438506,0,,,,
0.51450643,1,,,,
0.463446009,0,,,,
0.503305652,1,,,,
0.510121537,1,,,,
0.516686461,1,,,,
0.454264467,0,,,,
0.469068736,0,,,,
0.508136394,1,,,,
0.509777551,1,,,,
0.501189705,1,,,,
0.484445326,0,,,,
0.513890625,1,,,,
0.500599645,1,,,,
0.476358337,0,,,,
0.456927086,0,,,,
0.492219168,0,,,,
0.497602831,0,,,,
0.492329499,0,,,,
0.465189622,0,,,,
0.503569119,1,,,,
0.459108102,0,,,,
0.51045147,1,,,,
0.506454874,1,,,,
0.471411368,0,,,,
0.488139008,0,,,,
0.516849547,1,,,,
0.446033034,0,,,,
0.484394413,0,,,,
0.483953667,0,,,,
0.469677087,0,,,,
0.467564273,0,,,,
0.491775707,0,,,,
0.48571612,0,,,,
0.486463559,0,,,,
0.483916109,0,,,,
0.509301867,1,,,,
0.493520445,0,,,,
0.501355024,1,,,,
0.462377996,0,,,,
0.515522803,1,,,,
0.506534865,1,,,,
0.459126782,0,,,,
0.514419421,1,,,,
0.471179507,0,,,,
0.506901414,1,,,,
0.51209087,1,,,,
0.45194304,0,,,,
0.454338152,0,,,,
0.477753822,0,,,,
0.456681424,0,,,,
0.513671936,1,,,,
0.463408685,0,,,,
0.482804801,0,,,,
0.501062823,1,,,,
0.50438615,1,,,,
0.491598936,0,,,,
0.497237653,0,,,,
0.498528002,0,,,,
0.453349571,0,,,,
0.471766004,0,,,,
0.496441798,0,,,,
0.51049012,1,,,,
0.515372144,1,,,,
0.505068684,1,,,,
0.514549189,1,,,,
0.512232341,1,,,,
0.452687977,0,,,,
0.507994019,1,,,,
0.49496848,0,,,,
0.444834467,0,,,,
0.505099013,1,,,,
0.513983425,1,,,,
0.518384066,1,,,,
0.462189266,0,,,,
0.503830273,1,,,,
0.471376797,0,,,,
0.510843342,1,,,,
0.488564237,0,,,,
0.464143196,0,,,,
0.511915983,1,,,,
0.460836718,0,,,,
0.451166499,0,,,,
0.482389772,0,,,,
0.506620818,1,,,,
0.490636542,0,,,,
0.51190805,1,,,,
0.480249507,0,,,,
0.510306402,1,,,,
0.518106064,1,,,,
0.509522096,1,,,,
0.457256396,0,,,,
0.490159218,0,,,,
0.472637427,0,,,,
0.461498738,0,,,,
0.485806052,0,,,,
0.487929648,0,,,,
0.508389245,1,,,,
0.502626356,1,,,,
0.466634384,0,,,,
0.511195756,1,,,,
0.510328703,1,,,,
0.502013059,1,,,,
0.472858875,0,,,,
0.503540501,1,,,,
0.468623813,0,,,,
0.468571037,0,,,,
0.475397322,0,,,,
0.50781824,1,,,,
0.516506976,1,,,,
0.510984507,1,,,,
0.504723527,1,,,,
0.50863003,1,,,,
0.45568035,0,,,,
0.458633155,0,,,,
0.511498552,1,,,,
0.449622954,0,,,,
0.496740971,0,,,,
0.489099535,0,,,,
0.456051555,0,,,,
0.510825465,1,,,,
0.460819552,0,,,,
0.497779722,0,,,,
0.470041189,0,,,,
0.497142701,0,,,,
0.475806755,0,,,,
0.471447754,0,,,,
0.460666923,0,,,,
0.500586322,1,,,,
0.456475414,0,,,,
0.503888192,1,,,,
0.460955102,0,,,,
0.463092758,0,,,,
0.507264934,1,,,,
0.503363567,1,,,,
0.49574253,0,,,,
0.505969256,1,,,,
0.473746041,0,,,,
0.480073707,0,,,,
0.488691559,0,,,,
0.498385533,0,,,,
0.516968776,1,,,,
0.504594256,1,,,,
0.517304479,1,,,,
0.496775222,0,,,,
0.465162248,0,,,,
0.456027698,0,,,,
0.472529966,0,,,,
0.503545988,1,,,,
0.44722287,0,,,,
0.506038556,1,,,,
0.446387983,0,,,,
0.503188982,1,,,,
0.477763166,0,,,,
0.510683294,1,,,,
0.503635276,1,,,,
0.514613509,1,,,,
0.458208776,0,,,,
0.508675479,1,,,,
0.495787747,0,,,,
0.493829013,0,,,,
0.504929318,1,,,,
0.48979363,0,,,,
0.490676463,0,,,,
0.474903308,0,,,,
0.511061715,1,,,,
0.459660111,0,,,,
0.471464833,0,,,,
0.452557118,0,,,,
0.466113924,0,,,,
0.513494854,1,,,,
0.451049892,0,,,,
0.509633755,1,,,,
0.50673328,1,,,,
0.509827042,1,,,,
0.475520806,0,,,,
0.497708766,0,,,,
0.470864255,0,,,,
0.506321441,1,,,,
0.501857566,1,,,,
0.504020463,1,,,,
0.501100481,1,,,,
0.461824343,0,,,,
0.482968884,0,,,,
0.471489612,0,,,,
0.480038747,0,,,,
0.506022271,1,,,,
0.456921163,0,,,,
0.497701919,0,,,,
0.505258496,1,,,,
0.464210285,0,,,,
0.478254813,0,,,,
0.448685737,0,,,,
0.484482577,0,,,,
0.511809388,1,,,,
0.500105857,1,,,,
0.452193445,0,,,,
0.474821386,0,,,,
0.459838887,0,,,,
0.450387327,0,,,,
0.45862953,0,,,,
0.447315597,0,,,,
0.512633258,1,,,,
0.446587936,0,,,,
0.481687018,0,,,,
0.496202686,0,,,,
0.500588597,1,,,,
0.461221827,0,,,,
0.505865701,1,,,,
0.509912339,1,,,,
0.461868027,0,,,,
0.516724821,1,,,,
0.486862672,0,,,,
0.478461727,0,,,,
0.498402788,0,,,,
0.496831722,0,,,,
0.500665777,1,,,,
0.458432922,0,,,,
0.49288445,0,,,,
0.498074077,0,,,,
0.455911204,0,,,,
0.500418235,1,,,,
0.461933611,0,,,,
0.520271432,3,,,,
0.50208479,3,,,,
0.51502182,3,,,,
0.513915963,3,,,,
0.512035242,3,,,,
0.512681877,3,,,,
0.511160946,3,,,,
0.460311845,2,,,,
0.460913513,2,,,,
0.507997163,3,,,,
0.512731505,3,,,,
0.469660939,2,,,,
0.464425805,2,,,,
0.479411303,2,,,,
0.454035985,2,,,,
0.492324908,2,,,,
0.47370925,2,,,,
0.45291989,2,,,,
0.462617906,2,,,,
0.454585466,2,,,,
0.478819725,2,,,,
0.479674215,2,,,,
0.472543029,2,,,,
0.453885177,2,,,,
0.515303606,3,,,,
0.512706731,3,,,,
0.509491267,3,,,,
0.512488077,3,,,,
0.513394285,3,,,,
0.507636809,3,,,,
0.448204291,2,,,,
0.513720864,3,,,,
0.509415137,3,,,,
0.499734195,2,,,,
0.471126773,2,,,,
0.47147491,2,,,,
0.454449798,2,,,,
0.508859083,3,,,,
0.508099004,3,,,,
0.506648386,3,,,,
0.503744995,3,,,,
0.466162206,2,,,,
0.500426455,3,,,,
0.47145881,2,,,,
0.508826368,3,,,,
0.476200371,2,,,,
0.487920511,2,,,,
0.471395804,2,,,,
0.509280734,3,,,,
0.508514512,3,,,,
0.507565735,3,,,,
0.461602205,2,,,,
0.481294931,2,,,,
0.447506914,2,,,,
0.513876024,3,,,,
0.468890218,2,,,,
0.514862473,3,,,,
0.5088452,3,,,,
0.502621471,3,,,,
0.484633051,2,,,,
0.492256452,2,,,,
0.511497298,3,,,,
0.508013269,3,,,,
0.476721558,2,,,,
0.511663471,3,,,,
0.512523842,3,,,,
0.473446992,2,,,,
0.471669848,2,,,,
0.458710265,2,,,,
0.455211785,2,,,,
0.506738365,3,,,,
0.479282232,2,,,,
0.522039726,3,,,,
0.511812017,3,,,,
0.457373178,2,,,,
0.468565225,2,,,,
0.464423772,2,,,,
0.490128908,2,,,,
0.502361002,3,,,,
0.50317332,3,,,,
0.512870933,3,,,,
0.509749277,3,,,,
0.487042927,2,,,,
0.453071632,2,,,,
0.503214606,3,,,,
0.50856195,3,,,,
0.508416597,3,,,,
0.513927828,3,,,,
0.507561493,3,,,,
0.503726521,3,,,,
0.509244399,3,,,,
0.513783684,3,,,,
0.47138331,2,,,,
0.464330282,2,,,,
0.501763288,3,,,,
0.475729427,2,,,,
0.49596062,2,,,,
0.453875949,2,,,,
0.472887877,2,,,,
0.499729695,2,,,,
0.471695618,2,,,,
0.513887867,3,,,,
0.478992442,2,,,,
0.501373169,3,,,,
0.496142934,2,,,,
0.513573632,3,,,,
0.508400874,3,,,,
0.460012877,2,,,,
0.450507859,2,,,,
0.507110373,3,,,,
0.479719742,2,,,,
0.515822663,3,,,,
0.456591944,2,,,,
0.508717434,3,,,,
0.511400224,3,,,,
0.466838805,2,,,,
0.46616255,2,,,,
0.463501668,2,,,,
0.473677154,2,,,,
0.495911304,2,,,,
0.459518899,2,,,,
0.456614396,2,,,,
0.502683844,3,,,,
0.472801951,2,,,,
0.50435041,3,,,,
0.51400009,3,,,,
0.478598973,2,,,,
0.504695684,3,,,,
0.512004388,3,,,,
0.47280154,2,,,,
0.458023361,2,,,,
0.456658192,2,,,,
0.510717333,3,,,,
0.51978448,3,,,,
0.508692414,3,,,,
0.517661681,3,,,,
0.454845133,2,,,,
0.511670363,3,,,,
0.509925986,3,,,,
0.513284997,3,,,,
0.511424726,3,,,,
0.508511788,3,,,,
0.510022397,3,,,,
0.513771736,3,,,,
0.5131208,3,,,,
0.484192675,2,,,,
0.511532267,3,,,,
0.509427478,3,,,,
0.510330105,3,,,,
0.515002183,3,,,,
0.502334161,3,,,,
0.496766998,2,,,,
0.478619683,2,,,,
0.44035182,2,,,,
0.464616154,2,,,,
0.461417101,2,,,,
0.466244093,2,,,,
0.449024523,2,,,,
0.510345783,3,,,,
0.517426144,3,,,,
0.503518002,3,,,,
0.515899525,3,,,,
0.511348968,3,,,,
0.511236748,3,,,,
0.500648095,3,,,,
0.512103053,3,,,,
0.497010511,2,,,,
0.513906203,3,,,,
0.459145238,2,,,,
0.482459011,2,,,,
0.506744966,3,,,,
0.457805409,2,,,,
0.461872712,2,,,,
0.455706141,2,,,,
0.50483228,3,,,,
0.515303369,3,,,,
0.483325773,2,,,,
0.478731524,2,,,,
0.515112103,3,,,,
0.464084563,2,,,,
0.483897918,2,,,,
0.470475452,2,,,,
0.46675195,2,,,,
0.504548767,3,,,,
0.511666115,3,,,,
0.464349509,2,,,,
0.513418045,3,,,,
0.479060874,2,,,,
0.49159379,2,,,,
0.515917522,3,,,,
0.512741161,3,,,,
0.464513114,2,,,,
0.479770774,2,,,,
0.505196855,3,,,,
0.507842177,3,,,,
0.479921426,2,,,,
0.508330637,3,,,,
0.506668292,3,,,,
0.509058931,3,,,,
0.467801497,2,,,,
0.467650576,2,,,,
0.474399808,2,,,,
0.512877711,3,,,,
0.512459618,3,,,,
0.469790448,2,,,,
0.47835313,2,,,,
0.514208808,3,,,,
0.467756737,2,,,,
0.511020485,3,,,,
0.449634357,2,,,,
0.515072277,3,,,,
0.462067359,2,,,,
0.515059474,3,,,,
0.508143867,3,,,,
0.507015437,3,,,,
0.479430336,2,,,,
0.498184045,2,,,,
0.485525108,2,,,,
0.50885344,3,,,,
0.489927158,2,,,,
0.514751548,3,,,,
0.484280018,2,,,,
0.449715494,2,,,,
0.502297506,3,,,,
0.490738442,2,,,,
0.509903665,3,,,,
0.513658466,3,,,,
0.475792962,2,,,,
0.46577366,2,,,,
0.519671528,3,,,,
0.515427988,3,,,,
0.511484332,3,,,,
0.50283149,3,,,,
0.509847894,3,,,,
0.501864666,3,,,,
0.509575859,3,,,,
0.510189637,3,,,,
0.508575636,3,,,,
0.511096355,3,,,,
0.50465814,3,,,,
0.514731882,3,,,,
0.454342195,2,,,,
0.511795586,3,,,,
0.515850674,3,,,,
0.514292805,3,,,,
0.512568332,3,,,,
0.480246776,2,,,,
0.469902501,2,,,,
0.488906453,2,,,,
0.506453652,3,,,,
0.512576399,3,,,,
0.505727197,3,,,,
0.483781707,2,,,,
0.470469005,2,,,,
0.468967486,2,,,,
0.514941775,3,,,,
0.508708627,3,,,,
0.510572261,3,,,,
0.486766734,2,,,,
0.512414226,3,,,,
0.469180872,2,,,,
0.510748154,3,,,,
0.48980723,2,,,,
0.51234539,3,,,,
0.480902984,2,,,,
0.489783087,2,,,,
0.453674788,2,,,,
0.497475699,2,,,,
0.471443331,2,,,,
0.452818196,2,,,,
0.472558615,2,,,,
0.464214203,2,,,,
0.488816813,2,,,,
0.512247982,3,,,,
0.504218562,3,,,,
0.511106475,3,,,,
0.460578125,2,,,,
0.48549594,2,,,,
0.460912014,2,,,,
0.476389952,2,,,,
0.508448491,3,,,,
0.512278071,3,,,,
0.455065535,2,,,,
0.484468049,2,,,,
0.508569771,3,,,,
0.462168637,2,,,,
0.449732538,2,,,,
0.514324716,3,,,,
0.507121053,3,,,,
0.511959946,3,,,,
0.463531588,2,,,,
0.502676607,3,,,,
0.501578707,3,,,,
0.510052713,3,,,,
0.514241285,3,,,,
0.500873294,3,,,,
0.51359633,3,,,,
0.514277175,3,,,,
0.506345869,3,,,,
0.50578184,3,,,,
0.483215734,2,,,,
0.455892084,2,,,,
0.464556761,2,,,,
0.506685044,3,,,,
0.508453664,3,,,,
0.515182539,3,,,,
0.5060617,3,,,,
0.469517811,2,,,,
0.451641806,2,,,,
0.469204532,2,,,,
0.523709383,3,,,,
0.511439039,3,,,,
0.511293416,3,,,,
0.441184734,2,,,,
0.507068434,3,,,,
0.514946563,3,,,,
0.471963323,2,,,,
0.479993422,2,,,,
0.513553419,3,,,,
0.455007914,2,,,,
0.502614034,3,,,,
0.510233171,3,,,,
0.5098311,3,,,,
0.476537566,2,,,,
0.510121312,3,,,,
0.511668054,3,,,,
0.500858612,3,,,,
0.47399347,2,,,,
0.468799811,2,,,,
0.460398322,2,,,,
0.510403773,3,,,,
0.468586876,2,,,,
0.515358807,3,,,,
0.471453024,2,,,,
0.504007254,3,,,,
0.489380485,2,,,,
0.508552893,3,,,,
0.469514822,2,,,,
0.498740805,2,,,,
0.50919703,3,,,,
0.487958569,2,,,,
0.452550376,2,,,,
0.511457639,3,,,,
0.466244225,2,,,,
0.477015341,2,,,,
0.507591389,3,,,,
0.507601847,3,,,,
0.474801187,2,,,,
0.453695008,2,,,,
0.461175383,2,,,,
0.454125531,2,,,,
0.506086817,3,,,,
0.456866249,2,,,,
0.460852357,2,,,,
0.513115278,3,,,,
0.510726534,3,,,,
0.498725158,2,,,,
0.491411722,2,,,,
0.5123494,3,,,,
0.50820671,3,,,,
0.45472483,2,,,,
0.490994941,2,,,,
0.49346168,2,,,,
0.46693531,2,,,,
0.469923037,2,,,,
0.448569451,2,,,,
0.472369154,2,,,,
0.476845209,2,,,,
0.44895036,2,,,,
0.510623466,3,,,,
0.514348479,3,,,,
0.493678477,2,,,,
0.44900743,2,,,,
0.473297923,2,,,,
0.495284022,2,,,,
0.499147566,2,,,,
0.507314571,3,,,,
0.510324342,3,,,,
0.506429456,3,,,,
0.499315875,2,,,,
0.476600009,2,,,,
0.463053359,2,,,,
0.461061894,2,,,,
0.5123589,3,,,,
0.458278359,2,,,,
0.468077468,2,,,,
0.488204421,2,,,,
0.456352374,2,,,,
0.452738793,2,,,,
0.504081764,3,,,,
0.464327817,2,,,,
0.493412661,2,,,,
0.50601426,3,,,,
0.503976239,3,,,,
0.51570748,3,,,,
0.458303945,2,,,,
0.460876485,2,,,,
0.48653366,2,,,,
0.515156243,3,,,,
0.473405208,2,,,,
0.51059242,3,,,,
0.461054842,2,,,,
0.507510882,3,,,,
0.511589544,3,,,,
0.470320739,2,,,,
0.509297131,3,,,,
0.490623692,2,,,,
0.506221284,3,,,,
0.513342744,3,,,,
0.466532611,2,,,,
0.478175294,2,,,,
0.514210647,3,,,,
0.510251846,3,,,,
0.501745085,3,,,,
0.509293442,3,,,,
0.480878742,2,,,,
0.507041362,3,,,,
0.463620531,2,,,,
0.467901019,2,,,,
0.501609989,3,,,,
0.514079737,3,,,,
0.513047497,3,,,,
0.512798484,3,,,,
0.504142075,3,,,,
0.486982475,2,,,,
0.512464712,3,,,,
0.505520841,3,,,,
0.462649772,2,,,,
0.504434561,3,,,,
0.485295624,2,,,,
0.515952814,3,,,,
0.4773206,2,,,,
0.462094214,2,,,,
0.514975664,3,,,,
0.482925382,2,,,,
0.467462638,2,,,,
0.513002618,3,,,,
0.498523164,2,,,,
0.510250301,3,,,,
0.482087157,2,,,,
0.465181646,2,,,,
0.505166101,3,,,,
0.506995369,3,,,,
0.473068582,2,,,,
0.508548512,3,,,,
0.481208193,2,,,,
0.514587414,3,,,,
0.460036016,2,,,,
0.495711853,2,,,,
0.512777023,3,,,,
0.517143098,3,,,,
0.452584955,2,,,,
0.455727685,2,,,,
0.467243875,2,,,,
0.511940704,3,,,,
0.507119811,3,,,,
0.479049841,2,,,,
0.459844019,2,,,,
0.515291045,3,,,,
0.505159049,3,,,,
0.507436622,3,,,,
0.479768659,2,,,,
0.447387335,2,,,,
0.508238302,3,,,,
0.514925869,3,,,,
0.519966414,3,,,,
0.458890558,2,,,,
0.515875584,3,,,,
0.514960483,3,,,,
0.465769945,2,,,,
0.462758959,2,,,,
0.461271283,2,,,,
0.443062831,2,,,,
0.511018376,3,,,,
0.511002041,3,,,,
0.448540604,2,,,,
0.461301006,2,,,,
0.455751262,2,,,,
0.513791498,3,,,,
0.454765313,2,,,,
0.454273657,2,,,,
0.463591058,2,,,,
0.502574907,3,,,,
0.496880525,2,,,,
0.483303156,2,,,,
0.513638311,3,,,,
0.455363929,2,,,,
0.514239698,3,,,,
0.508159116,3,,,,
0.461061919,2,,,,
0.447276832,2,,,,
0.516369131,3,,,,
0.462945386,2,,,,
0.504401024,3,,,,
0.510019339,3,,,,
0.5083367,3,,,,
0.511786491,3,,,,
0.496111741,2,,,,
0.477974077,2,,,,
0.477303556,2,,,,
0.509695405,3,,,,
0.458148374,2,,,,
0.473909846,2,,,,
0.50915404,3,,,,
0.473657202,2,,,,
0.508984493,3,,,,
0.470998704,2,,,,
0.475210843,2,,,,
0.488982998,2,,,,
0.470946209,2,,,,
0.466224324,2,,,,
0.512718408,3,,,,
0.491079672,2,,,,
0.492284765,2,,,,
0.459734136,2,,,,
0.47833577,2,,,,
0.479379235,2,,,,
0.455771522,2,,,,
0.51372631,3,,,,
0.471826048,2,,,,
0.486674676,2,,,,
0.476712423,2,,,,
0.505892822,3,,,,
0.487612548,2,,,,
0.505257916,3,,,,
0.489278221,2,,,,
0.500378207,3,,,,
0.510851286,3,,,,
0.504830505,3,,,,
0.519166367,3,,,,
0.503634179,3,,,,
0.510234935,3,,,,
0.512686681,3,,,,
0.475656071,2,,,,
0.507552096,3,,,,
0.471836973,2,,,,
0.478051839,2,,,,
0.45246513,2,,,,
0.513215241,3,,,,
0.505776725,3,,,,
0.472039635,2,,,,
0.51047955,3,,,,
0.489799755,2,,,,
0.461173748,2,,,,
0.457174572,2,,,,
0.485373627,2,,,,
0.474098093,2,,,,
0.465924572,2,,,,
0.460671741,2,,,,
0.51193419,3,,,,
0.51269244,3,,,,
0.513983822,3,,,,
0.516020379,3,,,,
0.465316113,2,,,,
0.51547906,3,,,,
0.452859882,2,,,,
0.512436747,3,,,,
0.452829852,2,,,,
0.512991193,3,,,,
0.510509644,3,,,,
0.503981961,3,,,,
0.457986806,2,,,,
0.48212736,2,,,,
0.463084088,2,,,,
0.510195187,3,,,,
0.469041463,2,,,,
0.506983151,3,,,,
0.46480324,2,,,,
0.459247914,2,,,,
0.466982712,2,,,,
0.476534708,2,,,,
0.50589303,3,,,,
0.511303676,3,,,,
0.512632886,3,,,,
0.454065499,2,,,,
0.493959661,2,,,,
0.442616509,2,,,,
0.51458395,3,,,,
0.457991897,2,,,,
0.51515679,3,,,,
0.474897046,2,,,,
0.511442302,3,,,,
0.506595192,3,,,,
0.512082932,3,,,,
0.472934841,2,,,,
0.46893753,2,,,,
0.473089504,2,,,,
0.483043895,2,,,,
0.487514581,2,,,,
0.460958322,2,,,,
0.50568366,3,,,,
0.479176232,2,,,,
0.466506035,2,,,,
0.457737735,2,,,,
0.461994725,2,,,,
0.511711085,3,,,,
0.460285084,2,,,,
0.511828733,3,,,,
0.51172954,3,,,,
0.459811955,2,,,,
0.513412631,3,,,,
0.469017827,2,,,,
0.449505897,2,,,,
0.456199882,2,,,,
0.487845732,2,,,,
0.454792962,2,,,,
0.511367371,3,,,,
0.479654373,2,,,,
0.455540865,2,,,,
0.510357571,3,,,,
0.459016158,2,,,,
0.507833154,3,,,,
0.466280783,2,,,,
0.468203088,2,,,,
0.508075675,3,,,,
0.505491427,3,,,,
0.464104457,2,,,,
0.505989401,3,,,,
0.470048765,2,,,,
0.468946757,2,,,,
0.488891206,2,,,,
0.452326344,2,,,,
0.454499624,2,,,,
0.505114757,3,,,,
0.514105564,3,,,,
0.489153035,2,,,,
0.483302024,2,,,,
0.480404679,2,,,,
0.480199039,2,,,,
0.514627557,3,,,,
0.47752008,2,,,,
0.504430069,3,,,,
0.489232265,2,,,,
0.505530464,3,,,,
0.475998354,2,,,,
0.504195164,3,,,,
0.466934685,2,,,,
0.506225231,3,,,,
0.504889249,3,,,,
0.450340243,2,,,,
0.44976028,2,,,,
0.51433267,3,,,,
0.464150101,2,,,,
0.506846182,3,,,,
0.511555222,3,,,,
0.458085821,2,,,,
0.46282509,2,,,,
0.478616172,2,,,,
0.461571418,2,,,,
0.51256279,3,,,,
0.507451131,3,,,,
0.501281465,3,,,,
0.467909736,2,,,,
0.464999135,2,,,,
0.451124969,2,,,,
0.465769044,2,,,,
0.466268588,2,,,,
0.511937978,3,,,,
0.47175892,2,,,,
0.476427528,2,,,,
0.451830422,2,,,,
0.466164468,2,,,,
0.470897472,2,,,,
0.454809712,2,,,,
0.503510812,3,,,,
0.484415372,2,,,,
0.506181205,3,,,,
0.506416618,3,,,,
0.511533319,3,,,,
0.470002484,2,,,,
0.464280097,2,,,,
0.509414627,3,,,,
0.515933059,3,,,,
0.504470828,3,,,,
0.479091423,2,,,,
0.518911185,3,,,,
0.457841284,2,,,,
0.481669429,2,,,,
0.512335369,3,,,,
0.46164863,2,,,,
0.469521502,2,,,,
0.449204197,2,,,,
0.512163982,3,,,,
0.483339325,2,,,,
0.467364475,2,,,,
0.509102827,3,,,,
0.479763011,2,,,,
0.502996387,3,,,,
0.512600914,3,,,,
0.506351638,3,,,,
0.479428434,2,,,,
0.461914316,2,,,,
0.506544896,3,,,,
0.515054686,3,,,,
0.452173999,2,,,,
0.510124596,3,,,,
0.446278783,2,,,,
0.48476205,2,,,,
0.512970979,3,,,,
0.513921281,3,,,,
0.485746018,2,,,,
0.509904027,3,,,,
0.513125776,3,,,,
0.511417555,3,,,,
0.486772115,2,,,,
0.510117436,3,,,,
0.510985467,3,,,,
0.512233938,3,,,,
0.485241266,2,,,,
0.507688224,3,,,,
0.476354503,2,,,,
0.480839932,2,,,,
0.466415457,2,,,,
0.452321977,2,,,,
0.471938087,2,,,,
0.471191976,2,,,,
0.513229184,3,,,,
0.468158622,2,,,,
0.511039481,3,,,,
0.496693158,2,,,,
0.50687054,3,,,,
0.505083392,3,,,,
0.46836541,2,,,,
0.510048022,3,,,,
0.463242969,2,,,,
0.505094526,3,,,,
0.475485718,2,,,,
0.510559117,3,,,,
0.519832931,3,,,,
0.472166526,2,,,,
0.452965334,2,,,,
0.502352715,3,,,,
0.450998624,2,,,,
0.450630635,2,,,,
0.509839077,3,,,,
0.457228156,2,,,,
0.51198704,3,,,,
0.46432293,2,,,,
0.469213879,2,,,,
0.504845578,3,,,,
0.468465798,2,,,,
0.508586878,3,,,,
0.496297155,2,,,,
0.516702333,3,,,,
0.503157748,3,,,,
0.511039686,3,,,,
0.513728001,3,,,,
0.50546355,3,,,,
0.468933966,2,,,,
0.496292518,2,,,,
0.515826314,3,,,,
0.462135635,2,,,,
0.510519987,3,,,,
0.458270102,2,,,,
0.459900411,2,,,,
0.478323817,2,,,,
0.479770951,2,,,,
0.516617987,3,,,,
0.510911382,3,,,,
0.454746508,2,,,,
0.474504883,2,,,,
0.466897636,2,,,,
0.478599243,2,,,,
0.4531849,2,,,,
0.48350277,2,,,,
0.481912768,2,,,,
0.489095344,2,,,,
0.450004751,2,,,,
0.50696114,3,,,,
0.473867883,2,,,,
0.513221619,3,,,,
0.513419157,3,,,,
0.512691761,3,,,,
0.512798026,3,,,,
0.472871705,2,,,,
0.508053246,3,,,,
0.497118674,2,,,,
0.469416012,2,,,,
0.514584209,3,,,,
0.463833937,2,,,,
0.452863044,2,,,,
0.511519973,3,,,,
0.480956738,2,,,,
0.51552235,3,,,,
0.503904713,3,,,,
0.512830895,3,,,,
0.518599399,3,,,,
0.515889815,3,,,,
0.474825124,2,,,,
0.467677807,2,,,,
0.518378744,3,,,,
0.452613533,2,,,,
0.512661235,3,,,,
0.512465696,3,,,,
0.514811151,3,,,,
0.504831055,3,,,,
0.461867763,2,,,,
0.515561295,3,,,,
0.508256612,3,,,,
0.513269951,3,,,,
0.449707793,2,,,,
0.460840338,2,,,,
0.508051122,3,,,,
0.510047105,3,,,,
0.483622359,2,,,,
0.447089949,2,,,,
0.502806978,3,,,,
0.514730444,3,,,,
0.509029783,3,,,,
0.451573908,2,,,,
0.471240783,2,,,,
0.50323697,3,,,,
0.466643546,2,,,,
0.449701789,2,,,,
0.451618182,2,,,,
0.481536679,2,,,,
0.479505215,2,,,,
0.516887452,3,,,,
0.50828086,3,,,,
0.451579017,2,,,,
0.4646095,2,,,,
0.449377966,2,,,,
0.457972736,2,,,,
0.45218635,2,,,,
0.512816827,3,,,,
0.511860137,3,,,,
0.513403396,3,,,,
0.518023692,3,,,,
0.471253459,2,,,,
0.496157483,2,,,,
0.452137893,2,,,,
0.502357423,3,,,,
0.509438926,3,,,,
0.453877872,2,,,,
0.502952226,3,,,,
0.462693179,2,,,,
0.508297378,3,,,,
0.46254387,2,,,,
0.510961981,3,,,,
0.496297593,2,,,,
0.508605103,3,,,,
0.445830876,2,,,,
0.5130939,3,,,,
0.510993545,3,,,,
0.461421053,2,,,,
0.484636023,2,,,,
0.502162519,3,,,,
0.506755821,3,,,,
0.516153417,3,,,,
0.513215594,3,,,,
0.484140954,2,,,,
0.514378487,3,,,,
0.483881592,2,,,,
0.480383454,2,,,,
0.491430257,2,,,,
0.466167275,2,,,,
0.50981289,3,,,,
0.500696785,3,,,,
0.477913879,2,,,,
0.47312192,2,,,,
0.465729411,2,,,,
